
SetupTitle, Endurance Measure 2V 1kHz After 10 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.5229383600000001E-07, 0.028795029968023002, 5E-06, 5E-06
DataValue, 1.5E-05, -2.4744184700000003E-07, 0.068906888365746, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.2300166300000002E-07, 0.108530521392822, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.4429618900000003E-07, 0.14804777503013603, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.3886178700000003E-07, 0.18808883428573603, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.41011429E-07, 0.22883826494216902, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.37321637E-07, 0.268778920173645, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.2354134300000005E-07, 0.308417350053787, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -3.1797228000000005E-07, 0.348338305950165, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.93103363E-07, 0.388430088758469, 9.5E-05, 9.5E-05
DataValue, 0.000105, -3.5764216500000004E-07, 0.42854368686676003, 0.000105, 0.000105
DataValue, 0.000115, -4.02528428E-07, 0.46855339407920804, 0.000115, 0.000115
DataValue, 0.000125, -4.08230022E-07, 0.50814676284790006, 0.000125, 0.000125
DataValue, 0.000135, -3.58006105E-07, 0.54786127805709806, 0.000135, 0.000135
DataValue, 0.000145, -4.8114037600000007E-07, 0.587965726852417, 0.000145, 0.000145
DataValue, 0.000155, -4.4912073300000005E-07, 0.62853306531906106, 0.000155, 0.000155
DataValue, 0.000165, -4.65866464E-07, 0.66852408647537209, 0.000165, 0.000165
DataValue, 0.000175, -4.71670432E-07, 0.708037793636322, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -5.3371474000000007E-07, 0.74803763628006, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -5.43520571E-07, 0.78829038143158, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -5.57599549E-07, 0.82890284061431907, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -6.11041344E-07, 0.86848169565200806, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -6.18604645E-07, 0.90816557407379106, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -6.1306855100000006E-07, 0.94835108518600508, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -6.6294819600000006E-07, 0.9884090423583981, 0.000245, 0.000245
DataValue, 0.000255, -7.1786320200000007E-07, 1.028469443321228, 0.000255, 0.000255
DataValue, 0.000265, -7.24701465E-07, 1.0688004493713381, 0.000265, 0.000265
DataValue, 0.000275, -7.6080147E-07, 1.108479380607605, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -8.1423837600000006E-07, 1.148254871368408, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -8.81442929E-07, 1.1887302398681641, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -8.6786667500000012E-07, 1.2287796735763552, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -9.500884630000001E-07, 1.2689211368560791, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -1.0967695520000001E-06, 1.3088364601135252, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -1.1645344100000001E-06, 1.3487633466720581, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -1.390942316E-06, 1.3883810043334961, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -1.4884324170000002E-06, 1.4288172721862791, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -1.6917647370000001E-06, 1.4690848588943481, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -1.8575792640000002E-06, 1.5090935230255131, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -2.02663341E-06, 1.5486199855804441, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -2.0385195970000003E-06, 1.5885405540466311, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -1.993741307E-06, 1.6286283731460571, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -2.084206017E-06, 1.6691210269927981, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.9555125160000003E-06, 1.7090229988098151, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.7360746370000002E-06, 1.7486695051193242, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.706209787E-06, 1.7884154319763181, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.6249746300000002E-06, 1.8285599946975712, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.5257883210000002E-06, 1.8691139221191411, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.531269731E-06, 1.9089133739471442, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.4607336420000001E-06, 1.9488360881805422, 0.000485, 0.000485
DataValue, 0.000495, -1.676234888E-06, 1.9883388280868533, 0.000495, 0.000495
DataValue, 0.000505, -4.94183666E-07, 1.9886435270309451, 0.000505, 0.000505
DataValue, 0.000515, -1.73635357E-07, 1.9488081932067871, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -3.4068801000000005E-08, 1.9091042280197141, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.33683827E-07, 1.8692721128463752, 0.000535, 0.000535
DataValue, 0.000545, 7.972315100000001E-08, 1.82872200012207, 0.000545, 0.000545
DataValue, 0.000555, 1.92689072E-07, 1.7884340286254881, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.06701472E-07, 1.74881637096405, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.45433142E-07, 1.7091673612594602, 0.000575, 0.000575
DataValue, 0.000585, 2.5444939E-07, 1.6692419052124021, 0.000585, 0.000585
DataValue, 0.000595, 2.78713571E-07, 1.6291818618774412, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.81244951E-07, 1.5891062021255491, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.2466354600000005E-07, 1.5490126609802251, 0.000615, 0.000615
DataValue, 0.000625, 3.1839678600000003E-07, 1.5091832876205442, 0.000625, 0.000625
DataValue, 0.000635, 3.9826250000000004E-07, 1.4695272445678711, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.3518250600000005E-07, 1.4290579557418821, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.59118502E-07, 1.3889273405075071, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.8984228500000003E-07, 1.3489842414855962, 0.000665, 0.000665
DataValue, 0.000675, 3.3986029300000003E-07, 1.309023857116699, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.6494211E-07, 1.2695763111114502, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.23317209E-07, 1.2293546199798582, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.91846095E-07, 1.189036965370178, 0.000705, 0.000705
DataValue, 0.000715, 3.88129223E-07, 1.148954033851624, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.94156871E-07, 1.1091768741607671, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.2324683100000003E-07, 1.0691696405410771, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 3.9393458500000004E-07, 1.0288287401199341, 0.000745, 0.000745
DataValue, 0.000755, 5.0098083200000008E-07, 0.988712668418884, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 4.2742468100000004E-07, 0.94863677024841309, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 4.2878642100000006E-07, 0.90878975391387906, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 4.2363109300000004E-07, 0.86895865201950107, 0.000785, 0.000785
DataValue, 0.000795, 4.6870175700000003E-07, 0.82890385389328, 0.000795, 0.000795
DataValue, 0.000805, 4.6918208300000006E-07, 0.78853946924209606, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 4.04072779E-07, 0.748542428016663, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 4.51614511E-07, 0.708693027496338, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 5.4819724900000008E-07, 0.668875634670258, 0.000835, 0.000835
DataValue, 0.000845, 4.3176939400000003E-07, 0.6288648843765261, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 4.9546366700000008E-07, 0.58829087018966708, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 4.74997961E-07, 0.548475563526154, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 4.5521176200000005E-07, 0.508582472801208, 0.000875, 0.000875
DataValue, 0.000885, 5.0774406200000009E-07, 0.468978226184845, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 5.20321066E-07, 0.42891073226928705, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 4.9138049E-07, 0.388531178236008, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 4.3421664500000004E-07, 0.34849047660827603, 0.000915, 0.000915
DataValue, 0.000925, 5.26391489E-07, 0.308898538351059, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 5.54496921E-07, 0.26920726895332303, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 4.79604978E-07, 0.22927048802375802, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 5.19009802E-07, 0.188430517911911, 0.000955, 0.000955
DataValue, 0.000965, 5.3981557400000006E-07, 0.14848493039608002, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 5.774014650000001E-07, 0.10869889706373201, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 5.2306001E-07, 0.069103799760342, 0.000985, 0.000985
DataValue, 0.000995, 5.3335946900000009E-07, 0.029299810528755, 0.000995, 0.000995
DataValue, 0.001005, 6.0075757300000008E-07, -0.011200936511159, 0.001005, 0.001005
DataValue, 0.001015, 5.75119032E-07, -0.051407903432846007, 0.001015, 0.001015
DataValue, 0.001025, 5.9661340400000006E-07, -0.091196745634079007, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 6.520375E-07, -0.131125435233116, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 5.4943063800000005E-07, -0.17126335203647602, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 6.14569444E-07, -0.21134492754936202, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 6.76718912E-07, -0.251132696866989, 0.001065, 0.001065
DataValue, 0.001075, 6.3874665600000007E-07, -0.29101032018661505, 0.001075, 0.001075
DataValue, 0.001085, 6.27269856E-07, -0.33061420917511003, 0.001085, 0.001085
DataValue, 0.001095, 6.29239594E-07, -0.371092081069946, 0.001095, 0.001095
DataValue, 0.001105, 7.5810766E-07, -0.41138711571693404, 0.001105, 0.001105
DataValue, 0.001115, 6.90145782E-07, -0.45120799541473405, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 7.3015792200000005E-07, -0.49103453755378706, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 7.2896443700000009E-07, -0.53080189228057906, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 7.00322573E-07, -0.570695340633392, 0.001145, 0.001145
DataValue, 0.001155, 7.7997998500000008E-07, -0.611418724060059, 0.001155, 0.001155
DataValue, 0.001165, 8.1586614400000011E-07, -0.65145099163055409, 0.001165, 0.001165
DataValue, 0.001175, 8.0836173300000006E-07, -0.69140464067459106, 0.001175, 0.001175
DataValue, 0.001185, 7.5135704900000007E-07, -0.73143231868743908, 0.001185, 0.001185
DataValue, 0.001195, 8.5150406900000006E-07, -0.7713015079498291, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 8.2517198100000006E-07, -0.81131541728973411, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 8.3513555200000006E-07, -0.85154598951339711, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 7.8732597300000005E-07, -0.89158457517623912, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 8.25909638E-07, -0.93124908208847013, 0.001235, 0.001235
DataValue, 0.001245, 7.604455160000001E-07, -0.97117847204208407, 0.001245, 0.001245
DataValue, 0.001255, 7.62597551E-07, -1.011377334594727, 0.001255, 0.001255
DataValue, 0.001265, 7.02304874E-07, -1.0514568090438841, 0.001265, 0.001265
DataValue, 0.001275, 6.80013216E-07, -1.091826438903809, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 7.5646261200000009E-07, -1.131883025169373, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 7.71554198E-07, -1.1716965436935432, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 8.536483730000001E-07, -1.2117626667022712, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 8.2390067700000009E-07, -1.2521537542343142, 0.001315, 0.001315
DataValue, 0.001325, 9.3511147300000006E-07, -1.2922776937484741, 0.001325, 0.001325
DataValue, 0.001335, 9.1206459300000012E-07, -1.3317043781280522, 0.001335, 0.001335
DataValue, 0.001345, 1.055703819E-06, -1.3714759349823, 0.001345, 0.001345
DataValue, 0.001355, 1.1108396620000001E-06, -1.4117642641067512, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 1.187290536E-06, -1.4524070024490361, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 1.2223611070000002E-06, -1.4920109510421751, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 1.189866794E-06, -1.532095313072205, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 1.388505893E-06, -1.5717470645904541, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 1.2783722240000002E-06, -1.6118723154067991, 0.001405, 0.001405
DataValue, 0.001415, 1.3199038450000001E-06, -1.65213143825531, 0.001415, 0.001415
DataValue, 0.001425, 1.105860406E-06, -1.6920608282089231, 0.001425, 0.001425
DataValue, 0.001435, 1.272337499E-06, -1.7317584753036501, 0.001435, 0.001435
DataValue, 0.001445, 1.1315319170000002E-06, -1.7717617750167851, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 9.96425115E-07, -1.8118039369583132, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 9.4274418000000006E-07, -1.8520122766494751, 0.0014650000000000002, 0.0014650000000000002
