
SetupTitle, Endurance Measure 2V 1kHz After 80 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.62000077E-07, 0.028967281803489002, 5E-06, 5E-06
DataValue, 1.5E-05, -5.6951588000000007E-08, 0.0690823122859, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.40764166E-07, 0.108573496341705, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.6799310100000003E-07, 0.148269340395927, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.5856104500000004E-07, 0.18844707310199702, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -1.7871987300000002E-07, 0.229371935129166, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.3519301400000003E-07, 0.269034683704376, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.3980422300000004E-07, 0.308443427085876, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -2.2082228700000003E-07, 0.34835416078567505, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.1581254200000003E-07, 0.388292700052261, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.10802611E-07, 0.428656429052353, 0.000105, 0.000105
DataValue, 0.000115, -3.6213836600000004E-07, 0.46856433153152505, 0.000115, 0.000115
DataValue, 0.000125, -2.99232966E-07, 0.508262276649475, 0.000125, 0.000125
DataValue, 0.000135, -3.03124722E-07, 0.548430502414703, 0.000135, 0.000135
DataValue, 0.000145, -2.9323337000000003E-07, 0.58834683895111106, 0.000145, 0.000145
DataValue, 0.000155, -3.8748592600000003E-07, 0.628807783126831, 0.000155, 0.000155
DataValue, 0.000165, -3.8916815000000005E-07, 0.66857200860977206, 0.000165, 0.000165
DataValue, 0.000175, -3.6932164000000005E-07, 0.70845735073089611, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -4.2430750100000006E-07, 0.748387813568115, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -3.74092707E-07, 0.788340449333191, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -4.51071514E-07, 0.828947901725769, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -4.13407804E-07, 0.868873775005341, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -4.73854726E-07, 0.908932089805603, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -4.61583454E-07, 0.948535621166229, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -5.2013638200000006E-07, 0.9884175062179561, 0.000245, 0.000245
DataValue, 0.000255, -4.87589432E-07, 1.0287400484085081, 0.000255, 0.000255
DataValue, 0.000265, -5.1499154100000007E-07, 1.068799734115601, 0.000265, 0.000265
DataValue, 0.000275, -4.6811527500000005E-07, 1.1086184978485112, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -4.3979105200000005E-07, 1.1487212181091311, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -5.5398197700000007E-07, 1.1888101100921631, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -4.83128986E-07, 1.2288099527359011, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -4.96201778E-07, 1.269079327583313, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -4.4538674600000005E-07, 1.3093060255050661, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -5.01347301E-07, 1.3489049673080442, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -3.9599589700000004E-07, 1.3884687423706061, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -4.8093562600000009E-07, 1.4288772344589231, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -4.7279309E-07, 1.4692627191543581, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -3.9448897800000003E-07, 1.5090670585632322, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -4.8078413800000008E-07, 1.5487048625946052, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -4.18170458E-07, 1.5885038375854492, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -3.7900332500000004E-07, 1.6286847591400151, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -3.61574592E-07, 1.6693242788314822, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -4.3271228400000004E-07, 1.7091695070266721, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -3.7812751000000003E-07, 1.74876070022583, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -4.1576177500000004E-07, 1.7886080741882322, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -3.3863571500000004E-07, 1.8288407325744631, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -3.13299381E-07, 1.8692537546157841, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -3.18242257E-07, 1.9089961051940922, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -3.9032025300000003E-07, 1.9487814903259282, 0.000485, 0.000485
DataValue, 0.000495, -3.33632528E-07, 1.9885550737380981, 0.000495, 0.000495
DataValue, 0.000505, 1.62217717E-07, 1.9887132644653323, 0.000505, 0.000505
DataValue, 0.000515, 1.4730845500000002E-07, 1.9491692781448362, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.59955328E-07, 1.9091941118240361, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 2.46987724E-07, 1.8695299625396731, 0.000535, 0.000535
DataValue, 0.000545, 3.27485253E-07, 1.829214453697205, 0.000545, 0.000545
DataValue, 0.000555, 2.5690224E-07, 1.7889691591262822, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 1.9661517600000002E-07, 1.7490985393524172, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.32584057E-07, 1.7094460725784302, 0.000575, 0.000575
DataValue, 0.000585, 3.0151008400000004E-07, 1.6696451902389531, 0.000585, 0.000585
DataValue, 0.000595, 2.9380933600000003E-07, 1.6294815540313721, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.4506360300000005E-07, 1.5894422531127932, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.42548077E-07, 1.5496072769165041, 0.000615, 0.000615
DataValue, 0.000625, 2.11913601E-07, 1.5095571279525761, 0.000625, 0.000625
DataValue, 0.000635, 2.38997387E-07, 1.469598770141602, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.48583007E-07, 1.4291551113128662, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.5803819900000003E-07, 1.3893278837203982, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 2.66817437E-07, 1.3492952585220341, 0.000665, 0.000665
DataValue, 0.000675, 3.2506534400000004E-07, 1.3092775344848631, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.73372393E-07, 1.2695105075836182, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 1.96218281E-07, 1.229117870330811, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.73118559E-07, 1.189072251319885, 0.000705, 0.000705
DataValue, 0.000715, 2.72373171E-07, 1.149186491966248, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.5954511800000004E-07, 1.1093980073928831, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.7338850800000003E-07, 1.069378137588501, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 3.34396418E-07, 1.0293539762496951, 0.000745, 0.000745
DataValue, 0.000755, 2.00697656E-07, 0.98890113830566406, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.58697355E-07, 0.94871920347213712, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 3.09872803E-07, 0.909003615379333, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 2.5314722100000004E-07, 0.86921262741088912, 0.000785, 0.000785
DataValue, 0.000795, 2.87664591E-07, 0.82895457744598411, 0.000795, 0.000795
DataValue, 0.000805, 2.9962592400000003E-07, 0.78874129056930509, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 3.4816690700000003E-07, 0.748853802680969, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 2.1113666500000002E-07, 0.708964586257935, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 2.88452043E-07, 0.6691148281097411, 0.000835, 0.000835
DataValue, 0.000845, 2.6524250500000005E-07, 0.62898993492126509, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 2.85187895E-07, 0.588694870471954, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 3.3480313300000004E-07, 0.548886299133301, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 2.9688067100000005E-07, 0.50895094871521007, 0.000875, 0.000875
DataValue, 0.000885, 2.2993626200000003E-07, 0.469219863414764, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 3.13047195E-07, 0.42924678325653104, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 3.3175354E-07, 0.388843268156052, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 2.1740763100000002E-07, 0.348847299814224, 0.000915, 0.000915
DataValue, 0.000925, 3.18381353E-07, 0.30898556113243103, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 3.07904486E-07, 0.269389390945435, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 3.9093197300000003E-07, 0.229616746306419, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 2.9244967E-07, 0.189097687602043, 0.000955, 0.000955
DataValue, 0.000965, 2.8305970500000004E-07, 0.14872233569622, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 3.0182144400000004E-07, 0.10893949121236801, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 3.3589492400000005E-07, 0.069478243589401009, 0.000985, 0.000985
DataValue, 0.000995, 3.7501158100000004E-07, 0.029556602239609, 0.000995, 0.000995
DataValue, 0.001005, 2.8372724600000003E-07, -0.010950484313071001, 0.001005, 0.001005
DataValue, 0.001015, 3.60018873E-07, -0.051184926182032006, 0.001015, 0.001015
DataValue, 0.001025, 2.9415363700000003E-07, -0.091015689074993009, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 3.8837464400000004E-07, -0.130971491336822, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 2.8329529300000003E-07, -0.170766323804855, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 3.47381558E-07, -0.210913062095642, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 3.97810197E-07, -0.251042515039444, 0.001065, 0.001065
DataValue, 0.001075, 3.7387908900000004E-07, -0.29090428352356, 0.001075, 0.001075
DataValue, 0.001085, 3.4276263200000005E-07, -0.330570548772812, 0.001085, 0.001085
DataValue, 0.001095, 3.21847466E-07, -0.37052917480468706, 0.001095, 0.001095
DataValue, 0.001105, 3.66770166E-07, -0.411040842533112, 0.001105, 0.001105
DataValue, 0.001115, 3.8435527500000005E-07, -0.450863510370254, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 4.13342832E-07, -0.49077668786048906, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 3.60258667E-07, -0.530764520168304, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 4.3517800900000004E-07, -0.57059884071350109, 0.001145, 0.001145
DataValue, 0.001155, 3.34859237E-07, -0.610992133617401, 0.001155, 0.001155
DataValue, 0.001165, 4.4276797000000003E-07, -0.651197373867035, 0.001165, 0.001165
DataValue, 0.001175, 3.9633275200000003E-07, -0.691078841686249, 0.001175, 0.001175
DataValue, 0.001185, 3.9553054900000003E-07, -0.731041669845581, 0.001185, 0.001185
DataValue, 0.001195, 3.9407203200000005E-07, -0.77076429128646806, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 4.75781235E-07, -0.81088531017303511, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 4.2027716100000003E-07, -0.851303279399872, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 4.0510846600000005E-07, -0.89158284664154008, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 3.8088285200000003E-07, -0.931312501430511, 0.001235, 0.001235
DataValue, 0.001245, 4.2137529000000005E-07, -0.97092306613922108, 0.001245, 0.001245
DataValue, 0.001255, 4.84153077E-07, -1.0110346078872681, 0.001255, 0.001255
DataValue, 0.001265, 3.8455300500000003E-07, -1.0515973567962651, 0.001265, 0.001265
DataValue, 0.001275, 4.84341001E-07, -1.091657400131226, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 3.63052322E-07, -1.13115918636322, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 4.2229245900000003E-07, -1.1710462570190432, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 4.5159558200000006E-07, -1.2113257646560671, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 3.57444691E-07, -1.251469731330872, 0.001315, 0.001315
DataValue, 0.001325, 4.18224005E-07, -1.2915492057800291, 0.001325, 0.001325
DataValue, 0.001335, 4.5548102900000003E-07, -1.3313549757003782, 0.001335, 0.001335
DataValue, 0.001345, 4.4691427100000006E-07, -1.370979309082031, 0.001345, 0.001345
DataValue, 0.001355, 3.65049402E-07, -1.411084771156311, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 4.2682091800000005E-07, -1.4517725706100462, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 4.3276301700000006E-07, -1.4915909767150881, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 3.8075452800000003E-07, -1.531268835067749, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 4.24087574E-07, -1.5713645219802861, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 4.71819362E-07, -1.6115831136703491, 0.001405, 0.001405
DataValue, 0.001415, 3.8415331000000005E-07, -1.6516488790512092, 0.001415, 0.001415
DataValue, 0.001425, 3.85550834E-07, -1.6915609836578371, 0.001425, 0.001425
DataValue, 0.001435, 3.92860329E-07, -1.7314476966857912, 0.001435, 0.001435
DataValue, 0.001445, 3.7077691700000003E-07, -1.7712278366088872, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 3.9723872200000005E-07, -1.8112111091613772, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 3.7058339300000005E-07, -1.8517674207687382, 0.0014650000000000002, 0.0014650000000000002
