
SetupTitle, Endurance Measure 1kHz
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -7.554548E-09, 0.028523255139589, 5E-06, 5E-06
DataValue, 1.5E-05, -9.2421150000000012E-09, 0.088106118142605008, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -1.0242595000000001E-08, 0.147630900144577, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -1.2455291000000002E-08, 0.20830324292182903, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -1.2206398000000001E-08, 0.268132507801056, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -1.4578245000000002E-08, 0.327329576015472, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -1.8299023E-08, 0.38772240281105, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.3444452000000003E-08, 0.448122292757034, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -3.0102171000000005E-08, 0.507201075553894, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.5368188E-08, 0.567294001579285, 9.5E-05, 9.5E-05
DataValue, 0.000105, -4.3165908E-08, 0.627831518650055, 0.000105, 0.000105
DataValue, 0.000115, -4.3229008000000005E-08, 0.687130331993103, 0.000115, 0.000115
DataValue, 0.000125, -4.6905619000000004E-08, 0.747214078903198, 0.000125, 0.000125
DataValue, 0.000135, -4.3684029E-08, 0.807805478572845, 0.000135, 0.000135
DataValue, 0.000145, -4.2104432E-08, 0.86749112606048606, 0.000145, 0.000145
DataValue, 0.000155, -3.9333656E-08, 0.92724651098251309, 0.000155, 0.000155
DataValue, 0.000165, -3.9937309000000005E-08, 0.98733025789260909, 0.000165, 0.000165
DataValue, 0.000175, -3.662247E-08, 1.0474869012832642, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -3.4025568000000004E-08, 1.1070156097412112, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -3.3926010000000005E-08, 1.167189478874207, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.2032318E-08, 1.2275506258010862, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -3.1333315000000005E-08, 1.2876069545745852, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -2.8435638E-08, 1.3476290702819822, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -2.9544790000000003E-08, 1.4074798822402952, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -2.7294936000000003E-08, 1.4674242734909062, 0.000245, 0.000245
DataValue, 0.000255, -2.7541725E-08, 1.5274903774261481, 0.000255, 0.000255
DataValue, 0.000265, -2.6328108E-08, 1.5872461795806891, 0.000265, 0.000265
DataValue, 0.000275, -2.5310801000000004E-08, 1.6475287675857542, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -2.5357775000000002E-08, 1.7074323892593382, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -2.3921906E-08, 1.7669582366943362, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -2.3502643E-08, 1.8270926475524902, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -2.2951573000000002E-08, 1.8872576951980591, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -2.2970504000000002E-08, 1.9470113515853882, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -2.218386E-08, 2.0068621635437012, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -2.2356334000000002E-08, 2.0674154758453374, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -2.0949912E-08, 2.1272437572479252, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -2.1059986E-08, 2.1869504451751713, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -1.9752420000000002E-08, 2.2471089363098153, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -1.9809208000000002E-08, 2.3069567680358891, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -2.0649837E-08, 2.3665592670440674, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -2.0194818E-08, 2.4266784191131592, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -2.0379911000000003E-08, 2.4866511821746831, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -2.0489283000000003E-08, 2.5465822219848633, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.9466368000000002E-08, 2.6060891151428223, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -2.1381092E-08, 2.6664385795593262, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -2.1901315000000003E-08, 2.7265505790710454, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -2.0563601000000003E-08, 2.7860500812530522, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -2.1679064000000002E-08, 2.8463523387908944, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -2.30322E-08, 2.9065210819244394, 0.000485, 0.000485
DataValue, 0.000495, -2.3497035000000003E-08, 2.9660868644714364, 0.000495, 0.000495
DataValue, 0.000505, 1.6347613E-08, 2.9664835929870614, 0.000505, 0.000505
DataValue, 0.000515, 2.3300498000000003E-08, 2.90709924697876, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.3590056000000003E-08, 2.8468103408813481, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 2.6061461000000002E-08, 2.7867527008056641, 0.000535, 0.000535
DataValue, 0.000545, 2.6221313E-08, 2.7271943092346191, 0.000545, 0.000545
DataValue, 0.000555, 2.6718398000000003E-08, 2.6672742366790771, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.8333050000000002E-08, 2.6066782474517822, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.8078547E-08, 2.5468711853027344, 0.000575, 0.000575
DataValue, 0.000585, 2.9240983E-08, 2.4871385097503662, 0.000585, 0.000585
DataValue, 0.000595, 2.8807699000000002E-08, 2.427006721496582, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.8758622E-08, 2.367139577865601, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.9346850000000003E-08, 2.3074297904968262, 0.000615, 0.000615
DataValue, 0.000625, 2.9658143000000003E-08, 2.247725248336792, 0.000625, 0.000625
DataValue, 0.000635, 2.9822903E-08, 2.1875650882720952, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.9278842000000003E-08, 2.1279807090759282, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.8811204E-08, 2.0681970119476323, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.0091428000000005E-08, 2.0076704025268564, 0.000665, 0.000665
DataValue, 0.000675, 2.8922681E-08, 1.9478610754013062, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.9419766000000003E-08, 1.8879948854446411, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 2.9733162E-08, 1.8277819156646731, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.9228364000000002E-08, 1.7678498029708862, 0.000705, 0.000705
DataValue, 0.000715, 2.9356666000000002E-08, 1.708295464515686, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.9670762000000002E-08, 1.6483194828033452, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.9828513E-08, 1.58812689781189, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 2.8734082E-08, 1.5282592773437502, 0.000745, 0.000745
DataValue, 0.000755, 3.0158031000000004E-08, 1.4682004451751711, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.9599249000000002E-08, 1.4080898761749272, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 2.9052385E-08, 1.3482440710067751, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 2.9387515000000002E-08, 1.288431763648987, 0.000785, 0.000785
DataValue, 0.000795, 2.9806078E-08, 1.2285647392272951, 0.000795, 0.000795
DataValue, 0.000805, 2.9809581E-08, 1.1682620048522951, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 2.8992091000000002E-08, 1.1083739995956421, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 3.0496668000000005E-08, 1.048380374908447, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 3.0361353E-08, 0.988202929496765, 0.000835, 0.000835
DataValue, 0.000845, 2.9456224E-08, 0.9278318881988521, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 3.0186076E-08, 0.868279278278351, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 2.9782939000000003E-08, 0.808143436908722, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 2.9364378000000002E-08, 0.74768686294555708, 0.000875, 0.000875
DataValue, 0.000885, 2.8768437000000004E-08, 0.688134253025055, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 2.9618880000000004E-08, 0.628581345081329, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 2.9603456000000004E-08, 0.568275809288025, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 2.9384010000000003E-08, 0.50831836462020907, 0.000915, 0.000915
DataValue, 0.000925, 2.8955633000000003E-08, 0.44878655672073403, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 2.955508E-08, 0.388554930686951, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 3.0310172E-08, 0.328743249177933, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 2.8350577E-08, 0.26907801628112804, 0.000955, 0.000955
DataValue, 0.000965, 2.8133934E-08, 0.20890273153781902, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 2.9710726000000002E-08, 0.14840990304946902, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 2.9982054E-08, 0.088762626051903, 0.000985, 0.000985
DataValue, 0.000995, 2.9134416E-08, 0.029178708791733003, 0.000995, 0.000995
DataValue, 0.001005, 2.9807477E-08, -0.03125462308526, 0.001005, 0.001005
DataValue, 0.001015, 2.9778732000000002E-08, -0.091465130448341009, 0.001015, 0.001015
DataValue, 0.001025, 2.8543381000000002E-08, -0.15123772621154802, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 3.0351536000000004E-08, -0.21096350252628301, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 3.0088621E-08, -0.27088993787765503, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 3.0363456000000005E-08, -0.33080229163169905, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 3.075888E-08, -0.39077657461166404, 0.001065, 0.001065
DataValue, 0.001075, 3.082198E-08, -0.45113739371299705, 0.001075, 0.001075
DataValue, 0.001085, 3.1993533E-08, -0.510957539081573, 0.001085, 0.001085
DataValue, 0.001095, 3.192342E-08, -0.57052135467529308, 0.001095, 0.001095
DataValue, 0.001105, 3.3600472E-08, -0.63082975149154707, 0.001105, 0.001105
DataValue, 0.001115, 3.3677594E-08, -0.69094097614288308, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 3.2947739000000004E-08, -0.750826239585876, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 3.4870176000000004E-08, -0.810615718364716, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 3.7220989000000006E-08, -0.87110185623168912, 0.001145, 0.001145
DataValue, 0.001155, 3.6392283E-08, -0.930704772472382, 0.001155, 0.001155
DataValue, 0.001165, 4.0117968000000005E-08, -0.99049741029739413, 0.001165, 0.001165
DataValue, 0.001175, 4.1130367000000006E-08, -1.051216244697571, 0.001175, 0.001175
DataValue, 0.001185, 4.4745978E-08, -1.11119544506073, 0.001185, 0.001185
DataValue, 0.001195, 4.8822919000000004E-08, -1.1707575321197512, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 5.3088460000000006E-08, -1.230865597724915, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 5.9321305000000007E-08, -1.2909328937530522, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 6.6286809E-08, -1.3506938219070441, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 7.7709259000000011E-08, -1.4106037616729741, 0.001235, 0.001235
DataValue, 0.001245, 8.5883471E-08, -1.4711976051330571, 0.001245, 0.001245
DataValue, 0.001255, 8.8599563E-08, -1.5310771465301512, 0.001255, 0.001255
DataValue, 0.001265, 9.0463104E-08, -1.5908578634262092, 0.001265, 0.001265
DataValue, 0.001275, 8.7177014000000011E-08, -1.6512067317962651, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 8.1651585000000012E-08, -1.710822701454163, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 7.7182023E-08, -1.7706769704818732, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 7.0145006E-08, -1.8307617902755742, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 6.731183100000001E-08, -1.8909033536911011, 0.001315, 0.001315
DataValue, 0.001325, 6.3723562000000008E-08, -1.9509772062301642, 0.001325, 0.001325
DataValue, 0.001335, 6.37488E-08, -2.010588645935059, 0.001335, 0.001335
DataValue, 0.001345, 6.1552932E-08, -2.0706043243408203, 0.001345, 0.001345
DataValue, 0.001355, 6.1497545E-08, -2.1307086944580083, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 6.5178362E-08, -2.1903762817382812, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 7.4912535000000011E-08, -2.2505524158477783, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 7.5121470000000012E-08, -2.3107354640960693, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 7.9290253000000008E-08, -2.370457649230957, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 8.646328800000001E-08, -2.4299020767211914, 0.001405, 0.001405
DataValue, 0.001415, 9.5644289000000009E-08, -2.4902350902557373, 0.001415, 0.001415
DataValue, 0.001425, 1.0660540500000001E-07, -2.5503826141357422, 0.001425, 0.001425
DataValue, 0.001435, 1.2047051700000002E-07, -2.6098933219909672, 0.001435, 0.001435
DataValue, 0.001445, 1.4167621E-07, -2.6704902648925781, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 1.64357047E-07, -2.7301919460296631, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 1.83291164E-07, -2.7896280288696294, 0.0014650000000000002, 0.0014650000000000002
