
SetupTitle, Endurance Measure 2V 1kHz After 10 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.8559586000000003E-07, 0.019161822274327, 5E-06, 5E-06
DataValue, 1.5E-05, -3.23540121E-07, 0.058950863778591, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.5025743700000003E-07, 0.098680049180984011, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -3.8468559200000004E-07, 0.138533517718315, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -4.02777289E-07, 0.17864435911178603, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -4.4904715000000005E-07, 0.21963046491146102, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -4.7154245000000005E-07, 0.25939309597015403, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -5.1194507500000006E-07, 0.29888147115707403, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -5.57570047E-07, 0.33863705396652205, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -6.07595098E-07, 0.378608822822571, 9.5E-05, 9.5E-05
DataValue, 0.000105, -6.6776829E-07, 0.418915778398514, 0.000105, 0.000105
DataValue, 0.000115, -7.24993811E-07, 0.458740025758743, 0.000115, 0.000115
DataValue, 0.000125, -7.9406953500000008E-07, 0.49808719754219105, 0.000125, 0.000125
DataValue, 0.000135, -8.5782124900000007E-07, 0.53793329000473, 0.000135, 0.000135
DataValue, 0.000145, -9.4161970300000012E-07, 0.57810676097869906, 0.000145, 0.000145
DataValue, 0.000155, -1.0238234150000002E-06, 0.61858344078064009, 0.000155, 0.000155
DataValue, 0.000165, -1.0924624120000002E-06, 0.658269643783569, 0.000165, 0.000165
DataValue, 0.000175, -1.166635002E-06, 0.6979538202285771, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -1.244562668E-06, 0.73805510997772206, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -1.3304395450000002E-06, 0.777978301048279, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -1.413906489E-06, 0.81834369897842407, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -1.472539566E-06, 0.858147859573364, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -1.533718773E-06, 0.89791440963745106, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -1.5961854840000001E-06, 0.9377720952034001, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -1.661025181E-06, 0.97783857583999612, 0.000245, 0.000245
DataValue, 0.000255, -1.7352194850000002E-06, 1.0180190801620481, 0.000255, 0.000255
DataValue, 0.000265, -1.777533726E-06, 1.058116555213928, 0.000265, 0.000265
DataValue, 0.000275, -1.821559749E-06, 1.0981239080429082, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -1.877386126E-06, 1.1380618810653691, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -1.931222414E-06, 1.1778421401977541, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -1.9968379090000003E-06, 1.2179951667785651, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -2.034487807E-06, 1.2582584619522101, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -2.072599045E-06, 1.2981414794921882, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -2.1127696070000003E-06, 1.338123559951782, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -2.1280104650000004E-06, 1.3779999017715452, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -2.14320562E-06, 1.418087840080261, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -2.138134732E-06, 1.4583222866058352, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -2.100737902E-06, 1.4983214139938352, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -2.0501527160000003E-06, 1.5381548404693601, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -1.990716328E-06, 1.5779502391815192, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -1.924415074E-06, 1.617952346801758, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -1.8417655380000002E-06, 1.6583778858184812, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.7703661110000002E-06, 1.698199987411499, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.71202737E-06, 1.7378429174423222, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.6754991070000001E-06, 1.7776710987091062, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.6793811710000002E-06, 1.8177047967910771, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.6904672290000002E-06, 1.8579980134963992, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.7257365240000002E-06, 1.8978568315505981, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.7896782080000001E-06, 1.93760359287262, 0.000485, 0.000485
DataValue, 0.000495, -1.897017114E-06, 1.9774334430694582, 0.000495, 0.000495
DataValue, 0.000505, -1.086009206E-06, 1.9777584075927732, 0.000505, 0.000505
DataValue, 0.000515, -7.34140997E-07, 1.9379968643188481, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -5.8686066500000009E-07, 1.8984880447387702, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, -4.5792441500000004E-07, 1.8586219549179082, 0.000535, 0.000535
DataValue, 0.000545, -3.4043455300000004E-07, 1.8181843757629401, 0.000545, 0.000545
DataValue, 0.000555, -2.51813304E-07, 1.7781020402908332, 0.000555, 0.000555
DataValue, 0.00056500000000000007, -1.64284202E-07, 1.7382925748825071, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, -9.7852627E-08, 1.6987345218658452, 0.000575, 0.000575
DataValue, 0.000585, -3.0359054000000005E-08, 1.6587947607040412, 0.000585, 0.000585
DataValue, 0.000595, 2.7550660000000004E-08, 1.6183543205261231, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 7.5537244000000008E-08, 1.5782234668731692, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 1.22998088E-07, 1.538615345954895, 0.000615, 0.000615
DataValue, 0.000625, 1.6603151200000002E-07, 1.4988358020782471, 0.000625, 0.000625
DataValue, 0.000635, 2.0805201500000002E-07, 1.458767294883728, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.45173339E-07, 1.418622612953186, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.8004871E-07, 1.3783659934997561, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.08430174E-07, 1.3386685848236082, 0.000665, 0.000665
DataValue, 0.000675, 3.3683755900000003E-07, 1.2986706495285032, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.58577864E-07, 1.2590066194534302, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.8443928900000003E-07, 1.218625068664551, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.01145854E-07, 1.1785614490509031, 0.000705, 0.000705
DataValue, 0.000715, 4.1929013200000005E-07, 1.1386921405792241, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 4.32448303E-07, 1.0988601446151731, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.4996801300000004E-07, 1.0589524507522581, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.6587965100000004E-07, 1.018932104110718, 0.000745, 0.000745
DataValue, 0.000755, 4.78464415E-07, 0.97881102561950706, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 4.89951447E-07, 0.938766717910767, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 5.04985451E-07, 0.8987347483634951, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 5.15330612E-07, 0.8592449426651001, 0.000785, 0.000785
DataValue, 0.000795, 5.2912525900000009E-07, 0.8194527626037601, 0.000795, 0.000795
DataValue, 0.000805, 5.4726950800000007E-07, 0.77887296676635709, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 5.56019927E-07, 0.73885083198547408, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 5.67734048E-07, 0.698824822902679, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 5.83890369E-07, 0.659157276153564, 0.000835, 0.000835
DataValue, 0.000845, 6.02134151E-07, 0.61925518512725808, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 6.22726986E-07, 0.57870286703109708, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 6.3519121300000007E-07, 0.538781762123108, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 6.5269335900000006E-07, 0.498888194561005, 0.000875, 0.000875
DataValue, 0.000885, 6.7528259300000008E-07, 0.45954522490501404, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 7.1163702800000006E-07, 0.41956993937492404, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 7.2658554E-07, 0.379253834486008, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 7.6464829100000011E-07, 0.33918946981430004, 0.000915, 0.000915
DataValue, 0.000925, 7.8986545300000009E-07, 0.299306422472, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 8.2765205900000009E-07, 0.259697288274765, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 8.77095943E-07, 0.21988642215728801, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 9.2333499400000011E-07, 0.178934127092361, 0.000955, 0.000955
DataValue, 0.000965, 9.6741985100000016E-07, 0.13906268775463102, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 1.0187080760000002E-06, 0.09921309351921101, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 1.0736589500000002E-06, 0.059656426310539, 0.000985, 0.000985
DataValue, 0.000995, 1.139661549E-06, 0.019698390737176, 0.000995, 0.000995
DataValue, 0.001005, 1.217974159E-06, -0.020545534789562003, 0.001005, 0.001005
DataValue, 0.001015, 1.2818765070000002E-06, -0.06039372459054, 0.001015, 0.001015
DataValue, 0.001025, 1.3564171010000001E-06, -0.10024226456880601, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 1.433096372E-06, -0.14032986760139501, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 1.52174357E-06, -0.18012171983718903, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 1.6076239720000002E-06, -0.220160394906998, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 1.6891259520000002E-06, -0.260342687368393, 0.001065, 0.001065
DataValue, 0.001075, 1.766556693E-06, -0.300043374300003, 0.001075, 0.001075
DataValue, 0.001085, 1.830349788E-06, -0.33953630924224804, 0.001085, 0.001085
DataValue, 0.001095, 1.8949216380000002E-06, -0.379881292581558, 0.001095, 0.001095
DataValue, 0.001105, 1.9742919900000003E-06, -0.42037272453308105, 0.001105, 0.001105
DataValue, 0.001115, 2.0048057650000003E-06, -0.46022793650627103, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 2.017171255E-06, -0.50004023313522306, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 2.019649173E-06, -0.539818704128265, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 2.003396276E-06, -0.57964962720871, 0.001145, 0.001145
DataValue, 0.001155, 1.997536629E-06, -0.619747459888458, 0.001155, 0.001155
DataValue, 0.001165, 1.944634732E-06, -0.66015124320983909, 0.001165, 0.001165
DataValue, 0.001175, 1.884641051E-06, -0.70038813352584806, 0.001175, 0.001175
DataValue, 0.001185, 1.8269121260000002E-06, -0.740097224712372, 0.001185, 0.001185
DataValue, 0.001195, 1.7697896060000002E-06, -0.77973484992981, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 1.7374925390000002E-06, -0.8203459978103641, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 1.677155296E-06, -0.860625505447388, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 1.6209685330000001E-06, -0.900564193725586, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 1.5579669250000001E-06, -0.940348625183105, 0.001235, 0.001235
DataValue, 0.001245, 1.5135560720000001E-06, -0.97993701696395907, 0.001245, 0.001245
DataValue, 0.001255, 1.472357098E-06, -1.0201530456542971, 0.001255, 0.001255
DataValue, 0.001265, 1.4198765260000001E-06, -1.060538530349731, 0.001265, 0.001265
DataValue, 0.001275, 1.3756970250000001E-06, -1.1007877588272101, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 1.3316695230000002E-06, -1.1404715776443481, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 1.3161721880000001E-06, -1.1800253391265871, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 1.3052284660000002E-06, -1.220228791236877, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 1.3056476290000001E-06, -1.260677695274353, 0.001315, 0.001315
DataValue, 0.001325, 1.295168659E-06, -1.3004554510116582, 0.001325, 0.001325
DataValue, 0.001335, 1.2839177540000001E-06, -1.3401064872741701, 0.001335, 0.001335
DataValue, 0.001345, 1.2899455440000002E-06, -1.3800162076950071, 0.001345, 0.001345
DataValue, 0.001355, 1.2837159600000002E-06, -1.4199743270874021, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 1.27297335E-06, -1.4606456756591801, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 1.258115276E-06, -1.5005378723144531, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 1.250180844E-06, -1.5404627323150641, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 1.2546594230000001E-06, -1.5803183317184451, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 1.2810255610000002E-06, -1.6203626394271851, 0.001405, 0.001405
DataValue, 0.001415, 1.27754447E-06, -1.6605361700057981, 0.001415, 0.001415
DataValue, 0.001425, 1.303525096E-06, -1.700441360473633, 0.001425, 0.001425
DataValue, 0.001435, 1.3349564370000002E-06, -1.7406064271926882, 0.001435, 0.001435
DataValue, 0.001445, 1.395238996E-06, -1.7802702188491821, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 1.4556926540000001E-06, -1.8199948072433472, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 1.5586840620000002E-06, -1.8604037761688232, 0.0014650000000000002, 0.0014650000000000002
