
SetupTitle, Endurance Measure 2V 1kHz After 100 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.61992312E-07, 0.019162880256772003, 5E-06, 5E-06
DataValue, 1.5E-05, -2.9523297900000004E-07, 0.058983255177736005, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.1748362500000003E-07, 0.098584987223148013, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -3.4541363900000004E-07, 0.138322979211807, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.80624783E-07, 0.17848099768161801, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -4.16600699E-07, 0.219175577163696, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -4.4371617500000005E-07, 0.259357541799545, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -4.8525021200000006E-07, 0.29910293221473705, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -5.32866636E-07, 0.338501870632172, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -5.8038779100000006E-07, 0.37815710902214, 9.5E-05, 9.5E-05
DataValue, 0.000105, -6.299109150000001E-07, 0.418745368719101, 0.000105, 0.000105
DataValue, 0.000115, -6.8623779700000009E-07, 0.458534419536591, 0.000115, 0.000115
DataValue, 0.000125, -7.230920570000001E-07, 0.49812662601470903, 0.000125, 0.000125
DataValue, 0.000135, -7.6752957100000008E-07, 0.53812021017074607, 0.000135, 0.000135
DataValue, 0.000145, -8.0425411400000007E-07, 0.578175067901611, 0.000145, 0.000145
DataValue, 0.000155, -8.2443546000000009E-07, 0.618274331092834, 0.000155, 0.000155
DataValue, 0.000165, -8.3809976600000007E-07, 0.658523857593536, 0.000165, 0.000165
DataValue, 0.000175, -8.3613628E-07, 0.69825446605682406, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -8.27031215E-07, 0.73773825168609608, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -8.0892760900000009E-07, 0.77766638994216908, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -7.9709008100000008E-07, 0.81844085454940807, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -7.68487098E-07, 0.85815703868866011, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -7.3756808700000011E-07, 0.8976802825927731, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -7.21696381E-07, 0.937998116016388, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -7.1745404300000006E-07, 0.97776424884796109, 0.000245, 0.000245
DataValue, 0.000255, -7.1428490900000009E-07, 1.017902612686157, 0.000255, 0.000255
DataValue, 0.000265, -7.2261048000000008E-07, 1.0581820011138921, 0.000265, 0.000265
DataValue, 0.000275, -7.4477213700000009E-07, 1.098233103752136, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -7.8275286300000005E-07, 1.1378488540649412, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -8.5197081E-07, 1.1779938936233521, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -9.53330357E-07, 1.2184222936630251, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -1.070920462E-06, 1.2583655118942261, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -1.2245965310000001E-06, 1.2982228994369511, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -1.430987368E-06, 1.3381897211074831, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -1.6778116110000001E-06, 1.3776555061340332, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -1.9726862770000003E-06, 1.4178924560546882, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -2.26445286E-06, 1.458248972892761, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -2.524011052E-06, 1.4978542327880862, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -2.691657755E-06, 1.5375788211822512, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -2.7555497580000004E-06, 1.5778597593307502, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -2.656526704E-06, 1.6176009178161621, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -2.433990858E-06, 1.6577483415603642, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -2.178995146E-06, 1.6978915929794312, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.9456010700000003E-06, 1.7375711202621462, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.7732394330000002E-06, 1.7774552106857302, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.669830226E-06, 1.8177667856216431, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.6175978320000002E-06, 1.8585060834884641, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.5902488710000002E-06, 1.8979796171188352, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.6160773840000002E-06, 1.9379341602325442, 0.000485, 0.000485
DataValue, 0.000495, -1.701454494E-06, 1.9775426387786872, 0.000495, 0.000495
DataValue, 0.000505, -8.45286934E-07, 1.9777823686599731, 0.000505, 0.000505
DataValue, 0.000515, -4.9680591E-07, 1.9379338026046751, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -3.43258819E-07, 1.8984704017639162, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, -2.2951711300000002E-07, 1.85841977596283, 0.000535, 0.000535
DataValue, 0.000545, -1.3066220100000002E-07, 1.8179118633270262, 0.000545, 0.000545
DataValue, 0.000555, -5.7260731E-08, 1.7780137062072752, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 6.1678350000000005E-09, 1.7381830215454102, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 6.2182792000000008E-08, 1.6986393928527832, 0.000575, 0.000575
DataValue, 0.000585, 1.0762480000000002E-07, 1.6590858697891242, 0.000585, 0.000585
DataValue, 0.000595, 1.6108326400000002E-07, 1.618621230125427, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 1.9710194E-07, 1.5783132314682011, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.2982249E-07, 1.5385787487030032, 0.000615, 0.000615
DataValue, 0.000625, 2.58342027E-07, 1.4988076686859131, 0.000625, 0.000625
DataValue, 0.000635, 2.91732022E-07, 1.458769679069519, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.2300502500000004E-07, 1.418484568595886, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.3907298300000005E-07, 1.3785251379013062, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.6000437800000005E-07, 1.3385161161422732, 0.000665, 0.000665
DataValue, 0.000675, 3.8724323300000005E-07, 1.2985020875930791, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 4.00948181E-07, 1.2588982582092292, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 4.24971603E-07, 1.2184814214706421, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.3635978400000003E-07, 1.1785793304443362, 0.000705, 0.000705
DataValue, 0.000715, 4.4514874300000003E-07, 1.1386615037918091, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 4.6053114E-07, 1.09867525100708, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.7651778300000004E-07, 1.058681964874268, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.9324324900000007E-07, 1.0189369916915891, 0.000745, 0.000745
DataValue, 0.000755, 4.9497748500000009E-07, 0.978736698627472, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 5.1270888E-07, 0.93834173679351807, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 5.1669678700000006E-07, 0.898753046989441, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 5.29034139E-07, 0.85892951488494906, 0.000785, 0.000785
DataValue, 0.000795, 5.51642984E-07, 0.818678200244904, 0.000795, 0.000795
DataValue, 0.000805, 5.58886939E-07, 0.77840149402618408, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 5.69054009E-07, 0.73869836330413807, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 5.8378378800000009E-07, 0.698655128479004, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 6.00472163E-07, 0.65878373384475708, 0.000835, 0.000835
DataValue, 0.000845, 6.13586167E-07, 0.61912810802459706, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 6.3161195400000008E-07, 0.578465938568115, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 6.56425414E-07, 0.538290977478027, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 6.66103176E-07, 0.49877023696899403, 0.000875, 0.000875
DataValue, 0.000885, 6.88389605E-07, 0.459167093038559, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 7.24136271E-07, 0.41927561163902305, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 7.49574326E-07, 0.379413336515427, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 7.77082334E-07, 0.33920073509216303, 0.000915, 0.000915
DataValue, 0.000925, 8.04209037E-07, 0.29886314272880504, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 8.4816281300000009E-07, 0.25941246747970603, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 8.8524558400000009E-07, 0.21977129578590401, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 9.4359484100000008E-07, 0.17904959619045302, 0.000955, 0.000955
DataValue, 0.000965, 9.9424232800000017E-07, 0.139244019985199, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 1.030029694E-06, 0.099553555250168013, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 1.097576501E-06, 0.059257522225380006, 0.000985, 0.000985
DataValue, 0.000995, 1.1648808140000001E-06, 0.019296668469906002, 0.000995, 0.000995
DataValue, 0.001005, 1.2449837640000001E-06, -0.020398015156388002, 0.001005, 0.001005
DataValue, 0.001015, 1.3052143690000002E-06, -0.060691583901644, 0.001015, 0.001015
DataValue, 0.001025, 1.3667649910000002E-06, -0.10079854726791401, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 1.4353689720000002E-06, -0.140377402305603, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 1.478749368E-06, -0.180290013551712, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 1.546336193E-06, -0.22073604166507702, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 1.563627393E-06, -0.260511696338654, 0.001065, 0.001065
DataValue, 0.001075, 1.5480248980000002E-06, -0.300202161073685, 0.001075, 0.001075
DataValue, 0.001085, 1.5331135050000002E-06, -0.34034326672554005, 0.001085, 0.001085
DataValue, 0.001095, 1.4813297180000001E-06, -0.38021752238273604, 0.001095, 0.001095
DataValue, 0.001105, 1.425590995E-06, -0.420124143362045, 0.001105, 0.001105
DataValue, 0.001115, 1.3318497170000001E-06, -0.46028006076812705, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 1.232494355E-06, -0.50049793720245406, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 1.1286512060000001E-06, -0.540002107620239, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 1.0351980110000002E-06, -0.57997357845306408, 0.001145, 0.001145
DataValue, 0.001155, 9.7728764100000011E-07, -0.620413243770599, 0.001155, 0.001155
DataValue, 0.001165, 9.14466852E-07, -0.66030967235565208, 0.001165, 0.001165
DataValue, 0.001175, 8.6862809200000008E-07, -0.70049828290939309, 0.001175, 0.001175
DataValue, 0.001185, 8.65511481E-07, -0.740258812904358, 0.001185, 0.001185
DataValue, 0.001195, 8.75618298E-07, -0.7800239324569701, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 9.16767476E-07, -0.820067524909973, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 9.53522203E-07, -0.860614240169525, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 9.9596752500000012E-07, -0.900381803512573, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 1.053297524E-06, -0.94003915786743208, 0.001235, 0.001235
DataValue, 0.001245, 1.112600103E-06, -0.97988349199295011, 0.001245, 0.001245
DataValue, 0.001255, 1.198178325E-06, -1.0201150178909302, 0.001255, 0.001255
DataValue, 0.001265, 1.257949862E-06, -1.0605931282043462, 0.001265, 0.001265
DataValue, 0.001275, 1.327426503E-06, -1.100868344306946, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 1.4091507410000001E-06, -1.1406366825103762, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 1.4897464100000001E-06, -1.180327415466309, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 1.5937584980000001E-06, -1.2203323841094971, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 1.699900849E-06, -1.2607878446578982, 0.001315, 0.001315
DataValue, 0.001325, 1.800922519E-06, -1.3005744218826292, 0.001325, 0.001325
DataValue, 0.001335, 1.9068173740000002E-06, -1.340267658233643, 0.001335, 0.001335
DataValue, 0.001345, 2.0419097380000003E-06, -1.380306720733643, 0.001345, 0.001345
DataValue, 0.001355, 2.171450205E-06, -1.420040488243103, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 2.2551623720000003E-06, -1.4606783390045171, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 2.298740583E-06, -1.5007878541946411, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 2.2709050430000003E-06, -1.5404955148696902, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 2.175616828E-06, -1.5801388025283811, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 2.054829565E-06, -1.6201968193054201, 0.001405, 0.001405
DataValue, 0.001415, 1.8937510050000002E-06, -1.6604682207107542, 0.001415, 0.001415
DataValue, 0.001425, 1.7520238770000002E-06, -1.7000498771667481, 0.001425, 0.001425
DataValue, 0.001435, 1.6537494500000002E-06, -1.7402480840682981, 0.001435, 0.001435
DataValue, 0.001445, 1.5959168420000002E-06, -1.7802803516387942, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 1.56557121E-06, -1.8198922872543342, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 1.5767595870000001E-06, -1.8603080511093142, 0.0014650000000000002, 0.0014650000000000002
